employeeid,year,state,sales,wisconsin
8877,2016,"Wisconsin",3775,1
8878,2016,"Michigan",1468,0
8879,2016,"Wisconsin",3704,1
8880,2017,"Michigan",3321,0
8881,2016,"Wisconsin",2814,1
8882,2017,"Michigan",3730,0
8883,2016,"Michigan",4402,0
8884,2017,"Wisconsin",2095,1
8885,2016,"Michigan",2920,0
8886,2017,"Wisconsin",1548,1
8887,2016,"Michigan",3353,0
8888,2017,"Michigan",2691,0
8889,2017,"Michigan",5015,0
8890,2017,"Wisconsin",1547,1
8891,2017,"Wisconsin",3510,1
8892,2017,"Wisconsin",5346,1
8893,2017,"Wisconsin",2279,1
8894,2016,"Michigan",1593,0
8895,2016,"Wisconsin",3728,1
8896,2017,"Michigan",4577,0
8897,2016,"Michigan",4154,0
8898,2017,"Michigan",2478,0
8899,2016,"Wisconsin",3993,1
8900,2017,"Wisconsin",3956,1
8901,2017,"Wisconsin",1588,1
8902,2017,"Michigan",2554,0
8903,2017,"Wisconsin",5122,1
8904,2017,"Michigan",1781,0
8905,2016,"Wisconsin",2821,1
8906,2017,"Michigan",4716,0
8907,2016,"Michigan",1103,0
8908,2017,"Wisconsin",1729,1
8909,2017,"Wisconsin",3564,1
8910,2016,"Michigan",4516,0
8911,2017,"Michigan",2455,0
8912,2017,"Wisconsin",4494,1
8913,2016,"Michigan",1549,0
8914,2017,"Wisconsin",5148,1
8915,2016,"Wisconsin",3596,1
8916,2017,"Wisconsin",2771,1
8917,2016,"Wisconsin",3217,1
8918,2016,"Michigan",2639,0
8919,2016,"Wisconsin",4670,1
8920,2017,"Michigan",2054,0
8921,2016,"Michigan",4052,0
8922,2017,"Wisconsin",2564,1
8923,2016,"Michigan",2063,0
8924,2017,"Wisconsin",3432,1
8925,2016,"Michigan",3122,0
8926,2017,"Wisconsin",2985,1
8927,2017,"Wisconsin",2007,1
8928,2016,"Michigan",3664,0
8929,2016,"Wisconsin",1328,1
8930,2016,"Michigan",2865,0
8931,2017,"Michigan",4526,0
8932,2016,"Michigan",5005,0
8933,2016,"Wisconsin",1228,1
8934,2016,"Wisconsin",1045,1
8935,2017,"Michigan",2159,0
8936,2017,"Wisconsin",4849,1
8937,2016,"Wisconsin",4441,1
8938,2016,"Michigan",4581,0
8939,2017,"Michigan",4814,0
8940,2016,"Michigan",4099,0
8941,2017,"Wisconsin",2450,1
8942,2016,"Michigan",3702,0
8943,2017,"Wisconsin",3340,1
8944,2017,"Michigan",2263,0
8945,2016,"Michigan",1947,0
8946,2016,"Michigan",4445,0
8947,2017,"Michigan",2937,0
8948,2016,"Michigan",2203,0
8949,2017,"Michigan",1295,0
8950,2017,"Wisconsin",3979,1
8951,2016,"Michigan",2806,0
8952,2016,"Wisconsin",3474,1
8953,2017,"Michigan",2116,0
8954,2016,"Michigan",4978,0
8955,2016,"Wisconsin",4907,1
8956,2017,"Michigan",1126,0
8957,2017,"Wisconsin",2102,1
8958,2017,"Wisconsin",1996,1
8959,2016,"Michigan",2690,0
8960,2016,"Michigan",2243,0
8961,2016,"Michigan",2765,0
8962,2017,"Michigan",1193,0
8963,2016,"Michigan",2149,0
8964,2017,"Michigan",4826,0
8965,2017,"Michigan",2956,0
8966,2017,"Michigan",2247,0
8967,2017,"Michigan",1283,0
8968,2017,"Michigan",4761,0
8969,2017,"Michigan",2912,0
8970,2016,"Michigan",2590,0
8971,2017,"Wisconsin",3483,1
8972,2017,"Michigan",3128,0
8973,2016,"Michigan",3887,0
8974,2016,"Michigan",3721,0
8975,2016,"Michigan",4622,0
8976,2017,"Michigan",4754,0
8977,2016,"Wisconsin",4509,1
8978,2017,"Michigan",3162,0
8979,2016,"Wisconsin",2404,1
8980,2017,"Michigan",2098,0
8981,2016,"Michigan",4436,0
8982,2017,"Michigan",1824,0
8983,2017,"Wisconsin",4126,1
8984,2016,"Wisconsin",3691,1
8985,2016,"Michigan",3748,0
8986,2017,"Michigan",3009,0
8987,2017,"Wisconsin",2526,1
8988,2016,"Wisconsin",4302,1
8989,2016,"Wisconsin",1895,1
8990,2017,"Michigan",1640,0
8991,2016,"Wisconsin",3669,1
8992,2017,"Michigan",3774,0
8993,2017,"Michigan",5056,0
8994,2017,"Michigan",3116,0
8995,2017,"Michigan",3162,0
8996,2017,"Michigan",2927,0
8997,2017,"Michigan",3099,0
8998,2016,"Wisconsin",3366,1
8999,2016,"Michigan",4356,0
9000,2017,"Michigan",3710,0
9001,2017,"Wisconsin",2378,1
9002,2016,"Wisconsin",3409,1
9003,2016,"Wisconsin",3874,1
9004,2017,"Michigan",2588,0
9005,2017,"Michigan",1168,0
9006,2017,"Michigan",1514,0
9007,2017,"Wisconsin",5215,1
9008,2017,"Wisconsin",1846,1
9009,2017,"Michigan",1171,0
9010,2016,"Wisconsin",1310,1
9011,2016,"Wisconsin",1240,1
9012,2017,"Wisconsin",3725,1
9013,2016,"Michigan",2639,0
9014,2017,"Michigan",1639,0
9015,2017,"Michigan",3091,0
9016,2017,"Michigan",3493,0
9017,2016,"Wisconsin",2618,1
9018,2016,"Wisconsin",1314,1
9019,2016,"Michigan",4175,0
9020,2016,"Wisconsin",3074,1
9021,2016,"Wisconsin",1734,1
9022,2016,"Wisconsin",3742,1
9023,2016,"Michigan",3615,0
9024,2016,"Wisconsin",1244,1
9025,2016,"Michigan",4431,0
9026,2017,"Wisconsin",4538,1
9027,2017,"Michigan",3369,0
9028,2016,"Michigan",2667,0
9029,2016,"Wisconsin",1817,1
9030,2017,"Michigan",5065,0
9031,2016,"Michigan",1330,0
9032,2016,"Michigan",3125,0
9033,2016,"Wisconsin",4418,1
9034,2016,"Wisconsin",2875,1
9035,2016,"Wisconsin",3104,1
9036,2016,"Wisconsin",1608,1
9037,2016,"Michigan",1730,0
9038,2017,"Michigan",4136,0
9039,2017,"Wisconsin",4665,1
9040,2017,"Michigan",2022,0
9041,2016,"Wisconsin",2800,1
9042,2016,"Wisconsin",4857,1
9043,2016,"Michigan",4120,0
9044,2017,"Michigan",2083,0
9045,2017,"Michigan",2094,0
9046,2017,"Wisconsin",4119,1
9047,2017,"Michigan",4686,0
9048,2017,"Michigan",1401,0
9049,2017,"Michigan",1623,0
9050,2016,"Wisconsin",4113,1
9051,2016,"Wisconsin",4491,1
9052,2017,"Michigan",2173,0
9053,2017,"Michigan",4141,0
9054,2016,"Michigan",2457,0
9055,2017,"Michigan",2656,0
9056,2017,"Wisconsin",2932,1
9057,2016,"Wisconsin",2924,1
9058,2016,"Michigan",1895,0
9059,2016,"Michigan",4398,0
9060,2016,"Wisconsin",2260,1
9061,2017,"Wisconsin",4610,1
9062,2017,"Wisconsin",5498,1
9063,2017,"Wisconsin",5333,1
9064,2016,"Michigan",1839,0
9065,2016,"Michigan",2755,0
9066,2016,"Wisconsin",2728,1
9067,2016,"Michigan",3835,0
9068,2017,"Wisconsin",2572,1
9069,2017,"Wisconsin",2131,1
9070,2016,"Wisconsin",3232,1
9071,2017,"Wisconsin",4940,1
9072,2017,"Wisconsin",5248,1
9073,2017,"Michigan",2597,0
9074,2017,"Wisconsin",2698,1
9075,2017,"Michigan",3345,0
9076,2017,"Michigan",2032,0
9077,2017,"Wisconsin",3679,1
9078,2016,"Michigan",4233,0
9079,2016,"Michigan",3257,0
9080,2016,"Wisconsin",4668,1
9081,2017,"Wisconsin",3851,1
9082,2016,"Wisconsin",2490,1
9083,2017,"Michigan",2567,0
9084,2016,"Michigan",4848,0
9085,2016,"Wisconsin",2357,1
9086,2017,"Michigan",2103,0
9087,2017,"Michigan",4661,0
9088,2016,"Wisconsin",4607,1
9089,2016,"Michigan",2104,0
9090,2016,"Wisconsin",4869,1
9091,2017,"Wisconsin",2669,1
9092,2016,"Michigan",1548,0
9093,2017,"Michigan",2328,0
9094,2016,"Wisconsin",1255,1
9095,2017,"Michigan",1612,0
9096,2016,"Michigan",2060,0
9097,2017,"Wisconsin",2310,1
9098,2017,"Michigan",2939,0
9099,2017,"Wisconsin",2369,1
9100,2017,"Wisconsin",3376,1
9101,2017,"Michigan",1689,0
9102,2016,"Wisconsin",1818,1
9103,2017,"Michigan",2407,0
9104,2017,"Wisconsin",2582,1
9105,2017,"Wisconsin",2306,1
9106,2016,"Michigan",5052,0
9107,2017,"Michigan",2359,0
9108,2016,"Michigan",3372,0
9109,2017,"Michigan",4394,0
9110,2016,"Wisconsin",4304,1
9111,2017,"Michigan",1931,0
9112,2016,"Wisconsin",4586,1
9113,2016,"Wisconsin",4869,1
9114,2016,"Wisconsin",3099,1
9115,2017,"Wisconsin",3540,1
9116,2017,"Michigan",1440,0
9117,2016,"Michigan",3828,0
9118,2016,"Michigan",1488,0
9119,2017,"Wisconsin",5153,1
9120,2016,"Michigan",4722,0
9121,2017,"Michigan",1380,0
9122,2017,"Michigan",1326,0
9123,2016,"Wisconsin",3104,1
9124,2016,"Wisconsin",1509,1
9125,2017,"Michigan",1620,0
9126,2017,"Wisconsin",5105,1
9127,2017,"Michigan",3205,0
9128,2016,"Michigan",4694,0
9129,2017,"Wisconsin",2990,1
9130,2016,"Michigan",4320,0
9131,2016,"Michigan",2166,0
9132,2016,"Wisconsin",4210,1
9133,2017,"Michigan",3295,0
9134,2017,"Wisconsin",4205,1
9135,2016,"Michigan",5089,0
9136,2017,"Wisconsin",5187,1
9137,2017,"Wisconsin",2704,1
9138,2017,"Michigan",2231,0
9139,2016,"Michigan",4430,0
9140,2017,"Wisconsin",4452,1
9141,2016,"Wisconsin",1793,1
9142,2017,"Michigan",2638,0
9143,2017,"Michigan",3688,0
9144,2016,"Michigan",3275,0
9145,2017,"Michigan",2199,0
9146,2016,"Wisconsin",1220,1
9147,2016,"Michigan",1543,0
9148,2017,"Michigan",3801,0
9149,2016,"Michigan",4819,0
9150,2016,"Michigan",3029,0
9151,2016,"Wisconsin",3213,1
9152,2017,"Michigan",4372,0
9153,2017,"Michigan",4301,0
9154,2017,"Michigan",4907,0
9155,2017,"Wisconsin",2363,1
9156,2016,"Wisconsin",2657,1
9157,2016,"Michigan",2299,0
9158,2017,"Michigan",3663,0
9159,2017,"Michigan",4691,0
9160,2016,"Wisconsin",1784,1
9161,2016,"Michigan",3019,0
9162,2017,"Michigan",4789,0
9163,2016,"Wisconsin",3023,1
9164,2017,"Wisconsin",3821,1
9165,2017,"Wisconsin",3178,1
9166,2016,"Wisconsin",3029,1
9167,2017,"Michigan",3476,0
9168,2016,"Wisconsin",1946,1
9169,2016,"Wisconsin",1620,1
9170,2016,"Michigan",4465,0
9171,2017,"Wisconsin",5057,1
9172,2017,"Wisconsin",4813,1
9173,2016,"Michigan",2518,0
9174,2017,"Michigan",3219,0
9175,2017,"Wisconsin",2386,1
9176,2016,"Michigan",1320,0
9177,2016,"Wisconsin",1472,1
9178,2017,"Michigan",1206,0
9179,2016,"Michigan",3505,0
9180,2016,"Wisconsin",4077,1
9181,2016,"Michigan",4232,0
9182,2017,"Wisconsin",3646,1
9183,2017,"Michigan",2390,0
9184,2016,"Wisconsin",2761,1
9185,2016,"Wisconsin",4059,1
9186,2016,"Michigan",2536,0
9187,2017,"Wisconsin",3232,1
9188,2017,"Michigan",1107,0
9189,2016,"Michigan",2270,0
9190,2017,"Michigan",2814,0
9191,2017,"Michigan",4742,0
9192,2017,"Michigan",3841,0
9193,2016,"Wisconsin",3516,1
9194,2017,"Michigan",1546,0
9195,2016,"Michigan",4102,0
9196,2017,"Wisconsin",3067,1
9197,2017,"Wisconsin",3114,1
9198,2016,"Michigan",4239,0
9199,2016,"Wisconsin",2800,1
9200,2016,"Michigan",1598,0
9201,2017,"Wisconsin",1626,1
9202,2016,"Wisconsin",3813,1
9203,2017,"Michigan",3115,0
9204,2017,"Wisconsin",3308,1
9205,2017,"Michigan",2219,0
9206,2016,"Michigan",1650,0
9207,2016,"Michigan",3870,0
9208,2017,"Wisconsin",2406,1
9209,2016,"Michigan",1780,0
9210,2017,"Wisconsin",2521,1
9211,2017,"Wisconsin",3393,1
9212,2016,"Wisconsin",4042,1
9213,2016,"Michigan",3618,0
9214,2017,"Michigan",2841,0
9215,2016,"Michigan",2050,0
9216,2016,"Michigan",2677,0
9217,2017,"Wisconsin",3970,1
9218,2016,"Michigan",2472,0
9219,2017,"Michigan",3497,0
9220,2017,"Michigan",3682,0
9221,2016,"Michigan",3542,0
9222,2017,"Michigan",2836,0
9223,2016,"Wisconsin",1444,1
9224,2017,"Michigan",2059,0
9225,2016,"Michigan",3669,0
9226,2017,"Michigan",2756,0
9227,2017,"Wisconsin",3918,1
9228,2016,"Michigan",3221,0
9229,2017,"Wisconsin",3705,1
9230,2016,"Michigan",1789,0
9231,2017,"Michigan",4523,0
9232,2016,"Wisconsin",4402,1
9233,2017,"Wisconsin",3820,1
9234,2016,"Wisconsin",4726,1
9235,2017,"Michigan",2145,0
9236,2016,"Michigan",3917,0
9237,2016,"Michigan",4053,0
9238,2016,"Wisconsin",4718,1
9239,2017,"Wisconsin",4816,1
9240,2016,"Wisconsin",3023,1
9241,2016,"Michigan",1655,0
9242,2016,"Wisconsin",3976,1
9243,2016,"Michigan",2071,0
9244,2016,"Michigan",2728,0
9245,2016,"Michigan",4658,0
9246,2016,"Michigan",2588,0
9247,2017,"Wisconsin",2510,1
9248,2016,"Michigan",1190,0
9249,2017,"Michigan",2680,0
9250,2016,"Wisconsin",1515,1
9251,2017,"Michigan",1345,0
9252,2016,"Wisconsin",2621,1
9253,2016,"Michigan",4450,0
9254,2016,"Wisconsin",3733,1
9255,2017,"Michigan",1638,0
9256,2017,"Michigan",1429,0
9257,2017,"Wisconsin",4509,1
9258,2017,"Wisconsin",3559,1
9259,2016,"Michigan",2532,0
9260,2017,"Michigan",4013,0
9261,2017,"Wisconsin",1504,1
9262,2016,"Wisconsin",1579,1
9263,2017,"Wisconsin",2073,1
9264,2016,"Wisconsin",2581,1
9265,2016,"Wisconsin",1802,1
9266,2017,"Michigan",1484,0
9267,2016,"Michigan",4741,0
9268,2016,"Wisconsin",4029,1
9269,2016,"Michigan",4108,0
9270,2017,"Michigan",1762,0
9271,2016,"Wisconsin",1301,1
9272,2016,"Michigan",4105,0
9273,2017,"Michigan",4510,0
9274,2017,"Michigan",1963,0
9275,2016,"Michigan",3718,0
9276,2016,"Wisconsin",3447,1
9277,2016,"Wisconsin",3714,1
9278,2017,"Wisconsin",4112,1
9279,2017,"Wisconsin",4164,1
9280,2016,"Wisconsin",1566,1
9281,2017,"Michigan",2950,0
9282,2016,"Michigan",4301,0
9283,2016,"Michigan",4737,0
9284,2016,"Wisconsin",1320,1
9285,2017,"Michigan",2723,0
9286,2017,"Wisconsin",4155,1
9287,2016,"Michigan",1980,0
9288,2016,"Michigan",4936,0
9289,2016,"Wisconsin",4993,1
9290,2016,"Wisconsin",1872,1
9291,2017,"Michigan",2283,0
9292,2016,"Michigan",4609,0
9293,2017,"Wisconsin",4658,1
9294,2017,"Michigan",4926,0
9295,2017,"Michigan",3115,0
9296,2016,"Wisconsin",1648,1
9297,2017,"Wisconsin",2778,1
9298,2016,"Wisconsin",4563,1
9299,2016,"Wisconsin",2950,1
9300,2017,"Wisconsin",4867,1
9301,2016,"Michigan",3985,0
9302,2017,"Wisconsin",3367,1
9303,2016,"Wisconsin",2037,1
9304,2017,"Michigan",1235,0
9305,2016,"Wisconsin",2744,1
9306,2016,"Michigan",2047,0
9307,2017,"Wisconsin",2985,1
9308,2017,"Wisconsin",3524,1
9309,2016,"Michigan",1854,0
9310,2017,"Michigan",4615,0
9311,2016,"Michigan",4712,0
9312,2017,"Michigan",4354,0
9313,2017,"Wisconsin",2980,1
9314,2017,"Michigan",2120,0
9315,2016,"Michigan",2192,0
9316,2017,"Michigan",4411,0
9317,2017,"Michigan",3672,0
9318,2017,"Michigan",3713,0
9319,2017,"Wisconsin",2857,1
9320,2017,"Michigan",1349,0
9321,2016,"Michigan",2334,0
9322,2017,"Wisconsin",2305,1
9323,2017,"Wisconsin",3007,1
9324,2016,"Wisconsin",4001,1
9325,2016,"Wisconsin",3124,1
9326,2017,"Michigan",2161,0
9327,2016,"Michigan",2955,0
9328,2017,"Michigan",2660,0
9329,2017,"Wisconsin",2264,1
9330,2016,"Wisconsin",1375,1
9331,2017,"Wisconsin",2226,1
9332,2017,"Wisconsin",2659,1
9333,2017,"Michigan",2206,0
9334,2016,"Michigan",1820,0
9335,2016,"Wisconsin",2666,1
9336,2016,"Wisconsin",3772,1
9337,2017,"Michigan",2169,0
9338,2017,"Michigan",4763,0
9339,2017,"Wisconsin",5235,1
9340,2016,"Michigan",3601,0
9341,2016,"Wisconsin",2427,1
9342,2017,"Michigan",4733,0
9343,2016,"Michigan",4661,0
9344,2017,"Michigan",2373,0
9345,2016,"Michigan",1379,0
9346,2017,"Wisconsin",1552,1
9347,2017,"Wisconsin",1746,1
9348,2017,"Wisconsin",2766,1
9349,2016,"Wisconsin",4181,1
9350,2016,"Wisconsin",4337,1
9351,2017,"Michigan",1931,0
9352,2016,"Michigan",3949,0
9353,2016,"Wisconsin",3846,1
9354,2017,"Wisconsin",2880,1
9355,2016,"Wisconsin",2636,1
9356,2017,"Michigan",2551,0
9357,2016,"Michigan",1419,0
9358,2016,"Wisconsin",3513,1
9359,2017,"Wisconsin",2737,1
9360,2016,"Wisconsin",1290,1
9361,2016,"Wisconsin",2116,1
9362,2016,"Michigan",4242,0
9363,2017,"Michigan",4359,0
9364,2016,"Wisconsin",4741,1
9365,2016,"Wisconsin",1644,1
9366,2017,"Michigan",4641,0
9367,2016,"Wisconsin",1217,1
9368,2017,"Michigan",1643,0
9369,2017,"Wisconsin",2989,1
9370,2017,"Michigan",2325,0
9371,2016,"Michigan",3168,0
9372,2017,"Wisconsin",3801,1
9373,2017,"Michigan",1186,0
9374,2016,"Wisconsin",4443,1
9375,2017,"Wisconsin",1821,1
9376,2017,"Wisconsin",4246,1
9377,2017,"Wisconsin",2078,1
9378,2016,"Wisconsin",4525,1
9379,2016,"Wisconsin",2443,1
9380,2017,"Wisconsin",1607,1
9381,2017,"Wisconsin",2043,1
9382,2016,"Wisconsin",4407,1
9383,2017,"Michigan",4315,0
9384,2016,"Michigan",4285,0
9385,2017,"Michigan",1172,0
9386,2016,"Wisconsin",3044,1
9387,2017,"Wisconsin",2664,1
9388,2016,"Michigan",2116,0
9389,2017,"Wisconsin",5489,1
9390,2017,"Michigan",3377,0
9391,2016,"Michigan",1170,0
9392,2016,"Michigan",2391,0
9393,2016,"Wisconsin",3298,1
9394,2017,"Michigan",1189,0
9395,2017,"Wisconsin",4820,1
9396,2017,"Michigan",3767,0
9397,2016,"Wisconsin",2738,1
9398,2017,"Wisconsin",3351,1
9399,2016,"Michigan",4234,0
9400,2017,"Michigan",3389,0
9401,2017,"Michigan",2807,0
9402,2017,"Michigan",3891,0
9403,2017,"Michigan",4453,0
9404,2016,"Wisconsin",2903,1
9405,2017,"Wisconsin",2608,1
9406,2016,"Michigan",3745,0
9407,2016,"Michigan",4274,0
9408,2016,"Michigan",1168,0
9409,2016,"Michigan",2561,0
9410,2016,"Michigan",2151,0
9411,2017,"Wisconsin",2029,1
9412,2017,"Wisconsin",1612,1
9413,2016,"Wisconsin",3105,1
9414,2016,"Michigan",3352,0
9415,2016,"Wisconsin",4691,1
9416,2017,"Wisconsin",1730,1
9417,2016,"Wisconsin",4138,1
9418,2016,"Michigan",1311,0
9419,2016,"Wisconsin",3642,1
9420,2017,"Michigan",2593,0
9421,2017,"Wisconsin",5467,1
9422,2017,"Wisconsin",4343,1
9423,2016,"Michigan",2053,0
9424,2016,"Wisconsin",1770,1
9425,2016,"Wisconsin",2960,1
9426,2016,"Michigan",4275,0
9427,2016,"Michigan",1606,0
9428,2017,"Michigan",3940,0
9429,2016,"Michigan",3828,0
9430,2016,"Michigan",4192,0
9431,2016,"Wisconsin",3443,1
9432,2017,"Wisconsin",4721,1
9433,2016,"Wisconsin",4326,1
9434,2016,"Wisconsin",4991,1
9435,2017,"Wisconsin",1576,1
9436,2016,"Michigan",2995,0
9437,2017,"Wisconsin",4888,1
9438,2017,"Michigan",2911,0
9439,2017,"Wisconsin",4561,1
9440,2017,"Wisconsin",3916,1
9441,2017,"Michigan",4570,0
9442,2017,"Wisconsin",2446,1
9443,2016,"Wisconsin",1360,1
9444,2016,"Michigan",2195,0
9445,2017,"Michigan",3248,0
9446,2017,"Michigan",3389,0
9447,2016,"Wisconsin",1475,1
9448,2017,"Michigan",1209,0
9449,2016,"Michigan",3479,0
9450,2017,"Michigan",3388,0
9451,2016,"Michigan",5054,0
9452,2017,"Wisconsin",2132,1
9453,2017,"Wisconsin",4695,1
9454,2017,"Wisconsin",1767,1
9455,2016,"Michigan",2759,0
9456,2017,"Michigan",2706,0
9457,2017,"Wisconsin",3311,1
9458,2017,"Wisconsin",2455,1
9459,2016,"Michigan",2374,0
9460,2017,"Wisconsin",2825,1
9461,2017,"Michigan",4798,0
9462,2017,"Wisconsin",4433,1
9463,2016,"Wisconsin",3850,1
9464,2016,"Wisconsin",3759,1
9465,2017,"Michigan",2172,0
9466,2017,"Wisconsin",3644,1
9467,2017,"Wisconsin",5222,1
9468,2017,"Wisconsin",3781,1
9469,2016,"Wisconsin",1949,1
9470,2017,"Wisconsin",4547,1
9471,2016,"Michigan",1223,0
9472,2017,"Michigan",2522,0
9473,2016,"Wisconsin",3311,1
9474,2016,"Michigan",4089,0
9475,2016,"Michigan",3737,0
9476,2016,"Wisconsin",2514,1
9477,2016,"Michigan",4592,0
9478,2017,"Wisconsin",2061,1
9479,2017,"Michigan",1839,0
9480,2017,"Michigan",2900,0
9481,2017,"Michigan",1780,0
9482,2017,"Michigan",2836,0
9483,2016,"Wisconsin",4487,1
9484,2016,"Wisconsin",1626,1
9485,2017,"Wisconsin",3436,1
9486,2016,"Wisconsin",2671,1
9487,2016,"Wisconsin",1673,1
9488,2016,"Michigan",3498,0
9489,2016,"Michigan",4885,0
9490,2016,"Wisconsin",2542,1
9491,2017,"Wisconsin",5221,1
9492,2016,"Michigan",5054,0
9493,2017,"Wisconsin",2564,1
9494,2016,"Michigan",4372,0
9495,2016,"Wisconsin",2583,1
9496,2017,"Michigan",2324,0
9497,2016,"Michigan",4108,0
9498,2016,"Wisconsin",1980,1
9499,2017,"Michigan",3454,0
9500,2017,"Michigan",1716,0
9501,2017,"Wisconsin",2769,1
9502,2017,"Michigan",3245,0
9503,2016,"Michigan",1993,0
9504,2017,"Wisconsin",5084,1
9505,2017,"Michigan",1138,0
9506,2017,"Wisconsin",2925,1
9507,2017,"Wisconsin",1796,1
9508,2017,"Michigan",4178,0
9509,2017,"Michigan",1455,0
9510,2017,"Michigan",3871,0
9511,2016,"Wisconsin",3189,1
9512,2016,"Wisconsin",2962,1
9513,2017,"Michigan",5016,0
9514,2016,"Michigan",4385,0
9515,2016,"Wisconsin",1634,1
9516,2016,"Michigan",2441,0
9517,2016,"Michigan",3157,0
9518,2017,"Wisconsin",4501,1
9519,2017,"Michigan",2878,0
9520,2017,"Michigan",5077,0
9521,2016,"Wisconsin",2745,1
9522,2017,"Michigan",3429,0
9523,2016,"Michigan",2481,0
9524,2016,"Wisconsin",3377,1
9525,2016,"Wisconsin",4163,1
9526,2016,"Michigan",3360,0
9527,2016,"Wisconsin",2276,1
9528,2016,"Michigan",2557,0
9529,2016,"Wisconsin",2738,1
9530,2016,"Michigan",2552,0
9531,2017,"Wisconsin",4165,1
9532,2017,"Wisconsin",5191,1
9533,2017,"Wisconsin",4764,1
9534,2017,"Wisconsin",4030,1
9535,2017,"Wisconsin",4606,1
9536,2016,"Michigan",4755,0
9537,2017,"Wisconsin",5332,1
9538,2017,"Wisconsin",3709,1
9539,2016,"Michigan",2442,0
9540,2017,"Michigan",3165,0
9541,2016,"Wisconsin",2670,1
9542,2017,"Michigan",3488,0
9543,2016,"Wisconsin",2164,1
9544,2016,"Michigan",1848,0
9545,2016,"Michigan",2710,0
9546,2017,"Michigan",4868,0
9547,2016,"Wisconsin",3327,1
9548,2017,"Wisconsin",2583,1
9549,2016,"Wisconsin",4972,1
9550,2016,"Wisconsin",3059,1
9551,2017,"Wisconsin",4350,1
9552,2016,"Wisconsin",1628,1
9553,2016,"Michigan",2200,0
9554,2016,"Wisconsin",3757,1
9555,2016,"Wisconsin",2528,1
9556,2016,"Michigan",4568,0
9557,2016,"Wisconsin",2511,1
9558,2016,"Wisconsin",4864,1
9559,2016,"Michigan",2642,0
9560,2016,"Wisconsin",2419,1
9561,2016,"Wisconsin",3643,1
9562,2016,"Michigan",4883,0
9563,2017,"Wisconsin",2878,1
9564,2017,"Wisconsin",4056,1
9565,2016,"Wisconsin",2157,1
9566,2017,"Wisconsin",5459,1
9567,2017,"Wisconsin",2437,1
9568,2017,"Michigan",3625,0
9569,2017,"Michigan",4366,0
9570,2017,"Michigan",3934,0
9571,2017,"Michigan",3988,0
9572,2017,"Wisconsin",2258,1
9573,2017,"Wisconsin",3656,1
9574,2017,"Wisconsin",4624,1
9575,2016,"Wisconsin",4264,1
9576,2017,"Wisconsin",4214,1
9577,2016,"Wisconsin",2320,1
9578,2016,"Michigan",2838,0
9579,2016,"Michigan",2281,0
9580,2017,"Wisconsin",4235,1
9581,2016,"Wisconsin",2647,1
9582,2017,"Michigan",3497,0
9583,2017,"Wisconsin",2292,1
9584,2016,"Michigan",2208,0
9585,2017,"Michigan",1515,0
9586,2017,"Wisconsin",4516,1
9587,2016,"Wisconsin",1190,1
9588,2016,"Wisconsin",4781,1
9589,2017,"Wisconsin",4373,1
9590,2016,"Michigan",3460,0
9591,2017,"Wisconsin",3575,1
9592,2017,"Wisconsin",2686,1
9593,2017,"Michigan",3203,0
9594,2017,"Wisconsin",3583,1
9595,2017,"Wisconsin",4054,1
9596,2017,"Wisconsin",1707,1
9597,2017,"Wisconsin",5219,1
9598,2016,"Michigan",3229,0
9599,2016,"Wisconsin",3509,1
9600,2017,"Wisconsin",4695,1
9601,2017,"Michigan",2101,0
9602,2016,"Wisconsin",4405,1
9603,2017,"Wisconsin",4841,1
9604,2017,"Michigan",3950,0
9605,2016,"Michigan",4537,0
9606,2017,"Michigan",2608,0
9607,2016,"Wisconsin",4302,1
9608,2017,"Michigan",2031,0
9609,2016,"Wisconsin",2167,1
9610,2016,"Wisconsin",4629,1
9611,2017,"Wisconsin",4076,1
9612,2016,"Wisconsin",3732,1
9613,2017,"Wisconsin",3572,1
9614,2016,"Michigan",1697,0
9615,2016,"Wisconsin",2007,1
9616,2016,"Michigan",2551,0
9617,2016,"Michigan",4355,0
9618,2016,"Michigan",4534,0
9619,2016,"Michigan",1568,0
9620,2017,"Wisconsin",5152,1
9621,2016,"Wisconsin",3871,1
9622,2016,"Wisconsin",2200,1
9623,2016,"Michigan",2291,0
9624,2016,"Wisconsin",2608,1
9625,2017,"Wisconsin",3361,1
9626,2016,"Wisconsin",4573,1
9627,2016,"Michigan",1500,0
9628,2017,"Michigan",4099,0
9629,2016,"Michigan",4799,0
9630,2016,"Wisconsin",3377,1
9631,2017,"Michigan",4769,0
9632,2016,"Wisconsin",2409,1
9633,2017,"Michigan",2814,0
9634,2016,"Wisconsin",3215,1
9635,2016,"Wisconsin",2112,1
9636,2017,"Wisconsin",4884,1
9637,2017,"Michigan",4603,0
9638,2016,"Michigan",3800,0
9639,2017,"Wisconsin",5163,1
9640,2016,"Michigan",3811,0
9641,2017,"Michigan",3061,0
9642,2017,"Wisconsin",3730,1
9643,2017,"Wisconsin",2175,1
9644,2016,"Michigan",1619,0
9645,2016,"Wisconsin",1392,1
9646,2016,"Michigan",1377,0
9647,2017,"Michigan",3760,0
9648,2017,"Wisconsin",2239,1
9649,2016,"Wisconsin",2760,1
9650,2017,"Wisconsin",4138,1
9651,2016,"Michigan",2345,0
9652,2016,"Michigan",1829,0
9653,2016,"Michigan",2519,0
